,source_id,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,astrometric_params_solved,ruwe,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,phot_bp_rp_excess_factor,bp_rp,bp_g,g_rp,l,b,ecl_lon,ecl_lat,pairdistance,sep_AU,Sigma18,R_chance_align,meanAV,minAV,maxAV,flag_ext,objid,u,g,r,i,z,err_u,err_g,err_r,err_i,err_z,flags_,flags_u,flags_g,flags_r,flags_i,flags_z,angular_distance_,source_id_xmatch_,original_ext_source_id_xmatch_,obj_id,g_mean_psf_mag,r_mean_psf_mag,i_mean_psf_mag,z_mean_psf_mag,y_mean_psf_mag,g_mean_psf_mag_error,r_mean_psf_mag_error,i_mean_psf_mag_error,z_mean_psf_mag_error,y_mean_psf_mag_error,g_flags_,r_flags_,i_flags_,z_flags_,y_flags,obj_info_flag,quality_flag,angular_distance_pstarr,source_id_xmatch_pstarr,original_ext_source_id_xmatch_pstarr,object_id,u_psf,v_psf,g_psf,r_psf,i_psf,z_psf,e_u_psf,e_v_psf,e_g_psf,e_r_psf,e_i_psf,e_z_psf,u_flags,v_flags,g_flags_smap,r_flags_smap,i_flags_smap,z_flags_smap,u_nimaflags,v_nimaflags,g_nimaflags,r_nimaflags,i_nimaflags,z_nimaflags,flags_smap,nimaflags,flags_psf,angular_distance,source_id_xmatch,original_ext_source_id_xmatch,wtd_par,e_wtd_par,ra_ext,dec_ext,ext,ext_min,ext_max,teff_H,logg_H,Teff,e_Teff_lower,e_Teff_upper,Logg,e_Logg_lower,e_Logg_upper,Mass,e_Mass_lower,e_Mass_upper,cool_age,e_cool_age_lower,e_cool_age_upper,Chi2,redone_fit,init_mass_error_lower,init_mass,init_mass_error_upper,mslife_error_lower,mslife,mslife_error_upper,tot_age_error_lower,tot_age,tot_age_error_upper,ifmr_flag,spectype,spec_source,model_used,ms_source_id,ms_bp_rp,ms_phot_g_mean_mag
10081,5872841081146683904,2016.0,226.1332499459045,0.1106748804450035,-65.44573934064584,0.1546898484230041,4.085980601443436,0.1908928602933883,21.40457534790039,16.912912368774414,-8.661376076423057,0.1083564087748527,-14.526773685966532,0.1872346103191375,31.0,0.9977656602859496,False,753.0,470.5804941394286,0.9808748960494996,479.7558898925781,19.00578117370605,68.0,302.29150678391466,4.098649501800537,73.7539291381836,19.13747787475586,68.0,212.7362060296952,6.354942798614502,33.4757080078125,18.92829132080078,0.0,1.0,0.0,1.0,0.0,1.094451904296875,0.2091865539550781,0.1316967010498047,0.0774898529052734,316.1860493347877,-6.058358046142841,245.6625616807221,-45.671088989827325,0.0010023004784366,860.2769162243453,2182.332579676069,2.801804723952538e-05,0.2199999988079071,0.2000000029802322,0.2399999946355819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.153578941710375,0.039436384458949,226.1332499459045,-65.44573934064584,0.25609,0.24914,0.26164,10004.9,7.78847,10618.37872572615,550.9218580306333,672.9858286400995,7.934490529578399,0.1143575326026624,0.1129529724193556,0.5640409189711796,0.0637274667631999,0.0675073040892563,0.4956291189791608,0.0101004954981671,0.0095121546195796,0.5984083852790462,0,0.5536704323475231,0.8355423020953919,1.2156263311843838,20.068300143595447,21.415670965419974,471.39546260887545,20.068302685415187,21.911300084399134,471.395462704847,11,DA,GaiaXP,H,5872841081182599296,2.321557,16.282804
10104,5895699756102521088,2016.0,214.1996745898332,0.0611795075237751,-54.875242795769175,0.0835334658622741,5.047668785994292,0.128723531961441,39.21325302124024,69.57147979736328,-49.50301877306214,0.0816619098186492,-48.88396646224823,0.1019325777888298,31.0,0.987036943435669,False,748.0,1087.9183355399286,1.0739142894744873,1013.0401611328124,18.095876693725582,46.0,750.8863063080147,8.565629959106445,87.66270446777344,18.14960670471192,43.0,507.20454478448113,9.438015937805176,53.7405891418457,17.98493766784668,0.0,2.0,0.0,3.0,0.0,1.156420350074768,0.1646690368652343,0.0537300109863281,0.1109390258789062,315.08459641552867,5.9697726644479445,232.58406714294952,-38.445493024543325,0.0007929891305372,541.5199012497387,2053.09876588545,1.845875725663828e-07,0.2000000029802322,0.1700000017881393,0.2399999946355819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325670514,0.0,0.0,17.9129,17.585,16.2436,15.0,0.0,0.0,0.0381,0.0658,0.0127,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,1.3454739,5.895699756102521e+18,325670514,5.178510214391473,0.0641723736762457,214.1996745898332,-54.875242795769175,0.25564,0.23312,0.2812,10707.44,7.646055,11455.467331467826,830.3693860976582,1128.4627107624055,7.746792859855505,0.1334336503659159,0.1268045398985471,0.4680601761058119,0.0632322240320663,0.0683193504174907,0.3151281822086252,0.0302458300246465,0.0177958547423653,1.901885503159093,1,0.5493677153090036,0.0016522685127026,0.5935651643569996,,,,,,999.0,11,DA,GaiaXP,H,5895699756121124480,2.750492,17.102278
10109,589934721841824896,2016.0,143.13090370767006,0.1381596028804779,11.6223744097379,0.1101275607943534,5.286040169194075,0.1787636429071426,29.56999588012696,55.8045654296875,-55.7877125130562,0.1878648400306701,-1.3713610044879312,0.1144873425364494,31.0,1.064825177192688,False,443.0,911.753934259092,1.2396705150604248,735.4808349609375,18.28767204284668,47.0,653.9516300975099,7.470426082611084,87.53873443603516,18.299678802490234,40.0,416.0477704890324,10.374600410461426,40.102535247802734,18.20003700256348,0.0,2.0,0.0,1.0,0.0,1.1735615730285645,0.0996417999267578,0.0120067596435546,0.0876350402832031,221.2608368081305,40.94723924616631,141.67866161647748,-2.804713883242932,0.0012380439764637,910.3348654196732,491.4704642677728,2.1689046832384824e-06,0.0299999993294477,0.0299999993294477,0.0299999993294477,0.0,1.237664132084138e+18,18.6303,18.22711,18.52939,18.68419,19.53723,0.0172144,0.006403189,0.009800219,0.01370434,0.08700437,105656464314968.0,268468248.0,268603416.0,4503599895838744.0,2.8830074489632e+17,268468248.0,0.017856188,5.899347218418249e+17,1.237664132084138e+18,1.2194143130991738e+17,18.2117004394531,18.3773994445801,18.4979000091553,18.6667003631592,18.6266002655029,0.0048569999635219,0.0068689999170601,0.015802999958396,0.0219429992139339,0.0215489994734526,115000.0,115000.0,16892216.0,16892216.0,16892216.0,436527104.0,52.0,0.052887585,5.899347218418249e+17,1.2194143130991738e+17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.915048748057049,0.0723948741156722,143.13090370767006,11.6223744097379,0.04464,0.04332,0.04601,10725.84,7.933579,11009.331400749514,309.4999508039491,333.8311620080385,7.866889571236666,0.0555616502495031,0.05305502001152,0.5279113969340382,0.0299652455596552,0.0300464691226316,0.413872392214453,0.0062633559341243,0.0055553584760183,5.58804040564857,1,0.2603409692411406,0.5216454989925132,0.261046647459875,60.01198943671072,86.7618762100085,560.3120848038221,60.011989763558965,87.17574860222295,560.3120848313622,11,DA,GaiaXP,H,589934721841825024,2.2805138,14.981329
10128,5910393663850857088,2016.0,261.1260098652491,0.2139664590358734,-62.16715970158744,0.1884935647249221,3.954632884252085,0.2800458073616028,14.121377944946287,46.18195343017578,18.160723413148794,0.2175022959709167,42.46128616979383,0.2312976717948913,31.0,1.004305720329285,False,391.0,442.2601843584985,1.0408384799957275,424.9075927734375,19.073171615600582,45.0,269.96793610653776,6.400526523590088,42.17901992797852,19.26026153564453,44.0,177.738367621718,7.763285160064697,22.894737243652344,19.123441696166992,0.0,1.0,1.0,0.0,0.0,1.0123143196105957,0.136819839477539,0.1870899200439453,-0.0502700805664062,329.53794686193254,-14.44001842539798,264.69052147177234,-38.891336749234895,0.0073239760834589,6912.383612521419,1768.8480375233248,0.0004164235455633,0.1299999952316284,0.1099999994039535,0.1400000005960464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372670288,0.0,0.0,0.0,19.232,0.0,0.0,0.0,0.0,0.0,0.0512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0979994,5.910393663850857e+18,372670288,3.824839352641092,0.1456164689555587,261.1260098652491,-62.16715970158744,0.12942,0.12191,0.13735,10101.51,7.862556,11303.93116971186,1263.4784849454973,1828.4443492521896,8.090175844553997,0.2300125529028927,0.1891639580127631,0.6578889398802291,0.1367161122622228,0.1230569461726155,0.5119324485576193,0.0530416515621081,0.0234906753861793,1.4573364949538004,0,2.0445770532041165,2.50767720627107,0.8951522966803069,0.4523445077727195,0.7687431843097222,113.60313094663158,0.4554437072927674,1.2806756328673417,113.60313337531387,1,DA,GaiaXP,H,5910393663855597312,2.622902,18.230509
10161,5931741541147252864,2016.0,243.7196185718645,0.1930303871631622,-55.18888785830826,0.133043423295021,4.08458363756937,0.2503271698951721,16.316980361938477,28.12421226501465,-2.3359109988832243,0.2991189062595367,-28.027036678954524,0.2371465116739273,31.0,0.990211546421051,False,719.0,341.08719374440057,0.7176116704940796,475.3088684082031,19.35520362854004,48.0,247.70753002166884,4.208320617675781,58.86137390136719,19.353694915771484,47.0,180.8030858961401,4.186268329620361,43.18955993652344,19.104881286621094,0.0,22.0,0.0,25.0,0.0,1.2563080787658691,0.2488136291503906,-0.0015087127685546,0.2503223419189453,329.2537349411336,-3.077033092128302,252.3878055711405,-33.3450277153603,0.002233634084334,2241.0380704655404,3589.580586494608,0.0066699585367206,0.2199999988079071,0.2000000029802322,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.674184472887842,0.1307996871613509,243.7196185718645,-55.18888785830826,0.33637,0.32377,0.34909,9842.81,7.99213,10413.445547534182,995.1990107321816,1399.6663320090393,7.833788658219584,0.2348244056980739,0.2206456443017153,0.5083174071914185,0.1145342213059169,0.128938706230086,0.4529144877892415,0.0230730690397082,0.0184524293543839,1.626067813384312,0,0.9950844596517532,0.3514110094823507,1.8058995217607248,114.7706891546244,115.94800467412524,,114.77069147388605,116.40091916191447,999.0,11,DA,GaiaXP,H,5931741541147268608,2.2894506,16.893488
10162,5932011471289378688,2016.0,246.7607203045337,0.0248158257454633,-54.18615443743001,0.0201054345816373,21.81027832228679,0.0339985862374305,641.5054321289062,71.68836975097656,19.277217373802934,0.0402383655309677,69.04789302293146,0.031750813126564,31.0,1.002591609954834,False,389.0,12618.847706219614,8.215445518493652,1535.99072265625,15.43481731414795,45.0,8789.013579866589,11.234838485717772,782.2999267578125,15.478692054748535,44.0,5586.836145813569,9.856817245483398,566.7991943359375,15.37998104095459,0.0,0.0,0.0,0.0,0.0,1.139236330986023,0.0987110137939453,0.0438747406005859,0.0548362731933593,331.20957772764154,-3.608296601990989,254.19898953575952,-32.014319250593765,0.0110306030397514,1819.851340090616,2985.7467324039567,0.0002924340128154,0.0099999997764825,0.0099999997764825,0.0099999997764825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352373703,15.7039,0.0,15.4338,15.571,15.7939,15.958,0.0105,0.0,0.0075,0.009,0.0073,0.0142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1629469,5.932011471289379e+18,352373703,21.79005849244157,0.0135924489740334,246.7607203045337,-54.18615443743001,0.02478,0.02476,0.02481,10536.27,8.074844,10583.826383236465,127.00591659883756,127.00591659883756,8.072667505587685,0.038,0.038,0.6452257075811887,0.026189476876868,0.020568721483585,0.6027148973467933,0.0115138529285593,0.0137024805030946,4.770605009578927,0,0.6845381062396172,2.297692570123516,0.3205459582346619,0.3055621158067154,0.9850566792753412,1.299592929461355,0.3057789649821207,1.5877715766221343,1.2996651646781503,0,DA,MWDD,H,5932005595773303040,1.6948318,10.955764
10183,595214091346737664,2016.0,131.82990544816136,0.0650527253746986,6.90009996483474,0.0423481985926628,8.916444316400499,0.079520471394062,112.12765502929688,40.752140045166016,3.034442042800716,0.0872253850102424,40.63900886161486,0.0718458443880081,31.0,0.9905508756637572,False,452.0,2950.1040841660515,2.5847723484039307,1141.3399658203125,17.012773513793945,50.0,2119.2018984917127,10.258146286010742,206.58721923828125,17.02311134338379,48.0,1221.8739553190894,8.171605110168457,149.52679443359375,17.03032875061035,0.0,0.0,0.0,0.0,0.0,1.1325281858444214,-0.0072174072265625,0.0103378295898437,-0.0175552368164062,220.3017583684926,28.863984104553687,132.3451345318276,-10.604174393924891,0.0021634280689449,876.0216508110711,635.3465328228463,7.865065128194716e-06,0.0199999995529651,0.0199999995529651,0.0199999995529651,0.0,1.2376606692708844e+18,17.34004,16.90924,17.1219,17.29688,17.54457,0.008582992,0.004179574,0.004988472,0.006177223,0.01616381,35253393686544.0,302153744.0,302022672.0,4503599929393168.0,302022672.0,275179929616.0,0.035835985,5.952140913467377e+17,1.2376606692708844e+18,1.1628131829885048e+17,16.9431991577148,17.1189994812012,17.3330993652344,17.5251007080078,17.6450004577637,0.0046620001085102,0.003622000105679,0.0029370000120252,0.0067300000227987,0.0073819998651742,115000.0,115000.0,115000.0,115000.0,115000.0,436527104.0,52.0,0.09122994,5.952140913467377e+17,1.1628131829885048e+17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.848277027964286,0.0366242251993238,131.82990544816136,6.90009996483474,0.02559,0.02543,0.02575,12012.7,8.037712,11979.000856867518,185.6702298252985,187.69250126684344,8.015254090190876,0.038,0.038,0.6142490093047448,0.0253060235144217,0.020185695002918,0.4029963682932295,0.0069064019160292,0.0059305474651997,2.31285045602702,0,0.407091430450649,1.458985312208451,0.645588600084311,1.9017654656402367,3.156458795524246,6.40368803312588,1.901778006153519,3.5594551638174754,6.403690779307886,0,DA,GaiaXP,H,595214095641917952,2.645525,15.741555
10191,5954818778342825088,2016.0,267.58014336214615,0.2060335278511047,-44.46007889682219,0.1777407079935073,3.093501964975419,0.2763907611370086,11.192493438720703,14.168333053588867,-5.249434602317004,0.2586519718170166,-13.159981400101758,0.1802747845649719,31.0,0.9737316966056824,False,263.0,552.6340427496453,1.250049352645874,442.08978271484375,18.83127212524414,20.0,375.37901336405554,10.233819007873535,36.68024826049805,18.9023666381836,21.0,256.89146801664185,6.9823150634765625,36.79173278808594,18.723522186279297,0.0,0.0,0.0,0.0,0.0,1.1441034078598022,0.1788444519042968,0.0710945129394531,0.1077499389648437,347.0869214687583,-8.741711350699948,268.1497664869272,-21.036338631207457,0.000878676310957,1157.714098170639,2224.0311747661453,0.0001152011493209,0.209999993443489,0.1899999976158142,0.2300000041723251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.749542329243718,0.1048254819444855,267.58014336214615,-44.46007889682219,0.19934,0.18786,0.22105,10351.95,7.377954,10822.277709821852,1041.6723583857856,1701.322951057129,7.206638007991658,0.1937777420981143,0.2124234955542512,0.2678801335603635,0.0495586557647901,0.070281990081698,0.1484938571344944,0.0413812588771172,0.0198608988565514,0.6222773241477423,0,0.4305704236732417,-1.7375314199794634,0.6106167687376018,,,,,,999.0,11,DA,GaiaXP,H,5954818774037247104,2.52145,17.357588
10207,5966742019857816448,2016.0,256.26800241284894,0.1587051749229431,-41.38236368250195,0.0963108763098716,5.608194280114989,0.1799288392066955,31.16895866394043,12.77376937866211,12.536365202962582,0.2291828840970993,-2.4512718312420656,0.1604901999235153,31.0,1.0526963472366333,False,403.0,746.1299095897556,1.2398139238357544,601.8079833984375,18.50533103942871,40.0,514.8101533119908,8.227936744689941,62.56856155395508,18.559425354003903,37.0,308.1125376740444,6.523839473724365,47.22871398925781,18.526121139526367,0.0,0.0,0.0,0.0,0.0,1.102921485900879,0.033304214477539,0.0540943145751953,-0.0207901000976562,345.072278013665,-0.1449839433972617,259.17737479876286,-18.45761027694705,0.0112741770634285,7212.04061777362,2435.3889391921825,0.0002196578995925,0.0900000035762786,0.0700000002980232,0.1199999973177909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130477176,18.9841,0.0,18.4725,18.5679,18.8177,0.0,0.0179,0.0,0.0096,0.0319,0.0374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.13802905,5.966742019857817e+18,130477176,5.57984995415951,0.0374208526518052,256.26800241284894,-41.38236368250195,0.15892,0.14171,0.17883,12174.12,8.333707,11380.81314112544,373.7895167099687,396.9109729333977,8.214697489494508,0.0557754830601453,0.0523610775995475,0.7360761080646068,0.0361180863362838,0.0345420017573291,0.6107815981639142,0.0118559334727368,0.011225708376215,2.150868004496165,0,0.2377812230339668,3.1631067515298823,0.1824188510638058,0.0592414596907982,0.393130634856353,0.1011330201490016,0.0604161708883179,1.0039122330202672,0.1017541364908876,0,DA,GaiaXP,H,5966741813707802240,2.2431173,15.703265
10226,5985905098799419904,2016.0,236.60300845409,0.2447385042905807,-48.88567348433058,0.2228945940732956,3.7231943301376567,0.3224990963935852,11.54482078552246,34.92616271972656,-33.70235830712437,0.3598883748054504,-9.164491201430966,0.4008707702159881,31.0,0.9425156712532043,False,331.0,373.48892660089376,0.9854613542556764,378.9990539550781,19.25667190551757,37.0,244.0103581144124,6.247797966003418,39.05541610717773,19.37002182006836,38.0,172.12163385650737,5.524135589599609,31.158111572265625,19.15830612182617,0.0,0.0,0.0,0.0,0.0,1.1141749620437622,0.2117156982421875,0.1133499145507812,0.0983657836914062,330.06731840453176,4.54560542138431,245.7466767833237,-28.219886986972337,0.0019516109145901,1803.160019264879,2384.141047516592,0.0003235754841136,0.3300000131130218,0.3199999928474426,0.3600000143051147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.8545371325781552,0.019520333860408,236.60300845408992,-48.88567348433058,0.36218,0.34651,0.37398,11024.8,7.957097,11344.568388836196,811.1461803079146,1035.3550211372913,8.038543740315404,0.1341751969744917,0.1165409710809122,0.626403330849518,0.0794432887128426,0.0743366265204396,0.4773957481323457,0.030135686644346,0.0162707063655987,0.3204566239041656,0,1.2468394304129775,1.933981412486613,0.9980387704753536,0.919553336635002,1.4104069993182415,39.81864667010385,0.9200470088675314,1.887802747450588,39.81864999437397,1,DA,GaiaXP,H,5985905098828067584,1.5048199,14.208065
10234,5992713584049881984,2016.0,246.19589851819293,0.2066734582185745,-42.42159531162496,0.1282297074794769,3.4154787923818564,0.2638000547885895,12.947225570678713,35.267601013183594,-22.054634813411035,0.2567929923534393,-27.52084224755689,0.1586932837963104,31.0,1.0664284229278564,False,536.0,495.0957773513068,0.99513179063797,497.5177917480469,18.95064353942871,35.0,358.5866513357752,6.655765533447266,53.876094818115234,18.952056884765625,35.0,297.97346774894044,9.185352325439451,32.44007110595703,18.56245231628418,0.0,31.0,0.0,32.0,0.0,1.326127529144287,0.3896045684814453,0.001413345336914,0.3881912231445312,339.3937847937615,4.858839196935683,251.45219084806283,-20.502969791776952,0.0007762019951412,791.1068921826395,1991.6649578519784,1.9385535317415512e-05,1.1799999475479126,1.1200000047683716,1.2400000095367432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.486158945352817,0.0693300680006998,246.19589851819293,-42.42159531162496,0.88013,0.83321,0.91849,24679.22,8.144937,11202.53126545169,1105.4061879008586,1913.0967600484164,7.220695308663698,0.1818481925472337,0.2200585600993507,0.273342487630843,0.0479960613571316,0.0743831985125563,0.1353580397830479,0.033471980157499,0.015155076708379,3.2828610279433343,0,0.4169944514086148,-1.6900739562915437,0.646248466659916,,,,,,999.0,11,DA,GaiaXP,H,5992713584067846272,2.483326,16.847681
10259,6009537829925128064,2016.0,236.8727004363526,0.0225826688110828,-37.919946060994015,0.0177031382918357,65.68911952047122,0.0256649758666753,2559.48486328125,472.4840393066406,-423.69230665691146,0.0310481209307909,-209.1076325914111,0.0253995582461357,31.0,1.0162301063537598,True,344.0,118747.28984666568,41.991695404052734,2827.87548828125,13.000807762145996,30.0,83377.2707307911,74.32269287109375,1121.827880859375,13.03592300415039,29.0,53286.44988764206,47.33243560791016,1125.7913818359375,12.931353569030762,0.0,0.0,0.0,0.0,0.0,1.150878667831421,0.1045694351196289,0.0351152420043945,0.0694541931152343,337.16149186826635,12.984994322437208,243.1219743164732,-17.521152667095684,0.004015473752098,220.39867279454032,1657.7578872451818,1.2006300377319045e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,65.61419504763884,0.0205315737112554,236.87270043635263,-37.919946060994015,0.01215,0.01215,0.01215,10391.7,8.024712,10393.923101465942,124.7270772175913,124.7270772175913,8.010094124385219,0.038,0.038,0.6070491352665525,0.0252022280028233,0.0201815209219536,0.5810130153509008,0.0102735399131379,0.0117821149054,0.0465829098179003,0,0.2929482905067173,1.2831907515295595,0.6737719203733896,3.4505973077471697,4.829835339572284,7.005839188221543,3.450612601532424,5.410848354923185,7.005849095538124,1,DA,MWDD,H,6009538585839374336,0.8790302,5.8338356
