,gaia_dr3_source_id
16041,1970506879178780928
16044,1970506879167911936
16056,6783064631079484160
16080,2671766358747780480
16117,1798067580066504576
16123,6590315574102952960
16129,1771060928789326976
16135,2177581885460920832
16140,6828158832750688640
16144,2691998571000176768
16145,2691998570995963264
16146,6396610762347262336
16161,2691597455410123264
16163,6898255177217741952
16165,1797311395241610240
16167,6576324490501362944
16171,6828128012065123584
16188,6452027557134280320
16195,1854351309716181760
16222,6783415757542238336
16267,6400472723922976128
16274,1847102470067232128
16277,6835247556013866752
16284,6898313069080930816
16288,1784050765319038464
16291,6894125338529171456
16293,6894125338529169152
16300,6790211838912745856
16303,1850020054234979968
16328,6582844289512084096
16363,1966184935178781696
16364,2687789335541961472
16385,1850838159607549312
16386,6783125211595105408
16397,1741031891851063424
16398,1741031896140411648
16400,6370798421213228288
16457,6590545195937635456
16458,6590545195937636992
16464,6834975736126811520
16501,1848830558750229632
16510,6789921499123111552
16514,1787441899695627136
16525,6814466756183563648
16529,2687733913283870336
16537,6589111157896991616
16541,2688215048406240640
16546,1787683723535019776
16550,1951825455061008000
16556,2691666724647619200
16560,2224073910005362688
16562,6894074559130974464
16572,6816181818229177856
16602,6403971339858205952
16614,1967515898298884096
16623,2670770991487735424
16653,6589196786659917568
16680,1787803467222744320
16688,6458700145311223936
16689,6458700149606803456
16699,1965881847929861120
16743,1968018783135565568
16767,1977417206686680704
16777,6893027579247668864
16778,1770783199023856256
16791,6563981029371302656
16792,2698584198969706112
16805,2688307166863547264
16806,2174431990805230208
16808,6579462157385866880
16833,6814117867399713792
16839,6579243968751415552
16842,1766826194114406656
16843,6459145378800997760
16852,2701454272210490496
16855,2221374505878615040
16859,1849580460038874880
16872,2688230579006436864
16880,2701318787466116352
16881,2701318787468149760
16883,2674412569704274560
16898,1798886480007403264
16927,6838100896061888640
16929,6838100896061199232
16980,6344975321188774528
16986,6589828627888745856
16990,6402162673295524608
16993,6785736792227992064
16998,2171577010086746880
17007,6592228857477147264
17027,1785856025971193984
17077,6893432753577922432
17082,6893432749282629248
17084,1947239666934148096
17085,1947239666939016960
17107,6589778840627776000
17115,1849819054061030272
17122,1799563847891108736
17156,2668196480715605632
17164,6561826501976265088
17165,6593063524242091008
17167,6844561106694845568
17201,1951107332227645312
17205,6565468531164670080
17206,1946920293167980160
17214,6844614987059698304
17217,1945934336177892864
17240,6816564963672343168
17246,2304450305938600192
17251,1954368449356833024
17257,1801239297453428992
17258,1801239293158983168
17280,1966544990876472448
17298,6816585412011774592
17307,2695124138955344128
17308,2674266437736332160
17309,1767494868982336000
17310,1767494804558717824
17334,2172990810252940032
17339,6845299325674588032
17359,1954514826142393344
17390,6585585883100152960
17392,6578278052080756608
17407,1801198478081592192
17449,1954100172820301056
17462,1800899131746046720
17479,6410074179147813888
17489,6845234183904690176
17504,6845412373508016896
17522,6355125192198044032
17562,6591047780126915072
17567,1973980442569459712
17571,6565761452230319872
17590,6809452532189464448
17604,1765847182089067008
17618,1774286346148467968
17628,6462142961030422144
17630,6409854100728852864
17637,1978095639700263680
17638,2174709514410809344
17644,6461349663391292672
17648,6817899706363353984
17660,2700398427515184128
17664,6810384028991072896
17667,6586409348589721728
17689,1980806137728089216
17698,6810414746597791360
17704,2223854488716006656
17707,6584531936781838720
17717,2668294268534299008
17722,6818115485520434048
17723,6818115279361744640
17726,1800157511154087296
17743,6810366917841907712
17749,2669871586680710656
17767,6356547685365584000
17797,2223859196000139648
17806,6617007868132824960
17815,6586152990581943808
17816,6558846928543799424
17835,6410871252064350848
17846,6356544833508693376
17851,6811332628353575296
17880,2618068302497100800
17881,1800099378770962304
17909,1801059561661569920
17917,6558603214919950720
17936,6565948674147594496
17951,1953375899593370880
17975,2681319804829020544
17981,1980891452960003712
17999,6817293188261618816
18000,1972778843851152640
18005,1952905205537873408
18018,6408927212427549824
18019,6408927319800577920
18031,1960701640629893888
18042,6461418344212954368
18043,6370914003077635456
18052,1953356593720011904
18053,6572314129214128512
18057,6399013126533806208
18075,1946600026047700480
18080,6813759564048571648
18119,1896367286845756160
18122,2283795194034427648
18123,6395659581709637632
18135,2696568794154996608
18139,6616952480234225024
18147,6591821110461926144
18154,1973655154617039488
18155,1959369925890724352
18172,1953040273672514176
18173,6571128993118591616
18182,1795096493491034112
18198,2617768582499485056
18210,1773007339247680256
18215,6812108956576997888
18226,1780926056351363968
18274,6617877616190388224
18275,2618616409043298688
18280,2673712971070672128
18301,1973589802393879680
18304,1973589802393880704
18337,1981038547000277376
18344,2679986475182736640
18365,1766164322474245376
18369,6561131305686430592
18373,6586959963397169920
18374,6813487636784105856
18381,6824715235346420864
18395,1973185353913454848
18400,6617557894529416064
18425,2679765511998843520
18426,2299190006090503808
18428,6560903328820121728
18445,2679752588442464768
18455,6587062600232137728
18459,2617127812032932352
18467,6358200590644694016
18473,6812228940782980224
18479,2726817046230585472
18496,6461144016062542208
18501,6402587192157483008
18509,6557320050490399360
18513,6557320050490395776
18533,6409061765161862144
18559,1949551665009439104
18568,6558209044297239424
18578,1959987675327424640
18580,2724714646854018048
18584,6612776599496985984
18590,6358424929672667264
18599,6588416885025420672
18632,6557676227832889984
18635,1794948815334766848
18636,6819987021814595584
18637,6819987026109577600
18656,6558322671952767616
18669,2676567307551465088
18672,1896971953817169664
18690,2676566272464334720
18695,1896891204135568128
18700,6826749675455553920
18717,1779886639905431936
18726,6838870068869482368
18772,6813645932098719360
18776,1768300879724923648
18780,1794881504606694784
18800,2620293237290015232
18802,1892968971280501376
18820,2223188910518638080
18830,1768731819567721728
18839,6398750235879431168
18849,1779931822962976256
18855,1892643240961076480
18857,6612533852239943808
18858,2204172238447049472
18866,2725573464218973440
18874,6812819584686397184
18881,1962799538879263744
18898,1776071953032373888
18912,2005527351006726912
18938,6818824666225154304
18944,6574562729276068224
18946,1893069645314308224
18952,2617163713666198528
18969,1898623523362394112
18974,1892693165660705280
18982,1959860651669318784
18984,6587569406371659776
18995,1956146020356266368
19000,1899612907730193152
19028,1948829698189462272
19044,1954927520958703616
19045,1954927520953380608
19051,2696438708188701184
19056,6408775209240793344
19063,2620944075159481216
19067,2005525083265046016
19077,1899538621976577536
19089,1768449657392315776
19106,2620945518268461184
19109,1959880305444856192
19110,2224491655704638848
19111,2725501656661470848
19113,6619340963087657984
19116,1948624566253222656
19123,6571590886785704704
19135,6587352493343719936
19136,6618429708466041600
19142,2614060479534116608
19172,6560425964680362624
19202,1900354803201654144
19204,1975695642045285248
19245,6825526193891059200
19247,6820472181320425088
19248,2727010113601403008
19251,2004402142588248192
19255,2612212342222173696
19265,2677172996724050048
19283,6411817248675622784
19292,1954673052736743808
19316,6560446683602288640
19318,6409220477088273920
19332,6560556531686053120
19335,6611737152986409984
19361,2005457776841026048
19363,1891945016717396608
19398,1962909391262872832
19406,1899967740750057088
19450,6411338991182064256
19456,2683851258552744960
19463,2620690637728851072
19479,1975407260759177856
19492,6573854094032156032
19518,2280532732579620352
19522,6398308610162161536
19523,6398308614456941184
19524,6613195960103318144
19526,6827040015244093056
19564,6573660790438823168
19600,2005385449610062976
19604,1963078922211755520
19632,2677011334154974720
19640,6614766303226377472
19641,2280923750696484736
19642,6399244882967415808
19668,2230514539885276032
19682,6614994829845787264
19695,2619911255785125760
19700,1777802279392134528
19709,1906153352649388288
19720,2001018017613334144
19722,2005884249925303168
19736,6406343703698884736
19742,6509010778035696256
19753,6560124771509384192
19760,6598928181825176320
19764,1778247822119633664
19785,6398486868484233984
19800,6411523713430599296
19801,2600648572274461440
19804,2000752485552903808
19805,1898947638773470464
19816,2005420835825100416
19832,6598132753882533376
19834,2599941032247114880
19840,6508010630476420224
19846,6508010561756944768
19848,6598965088479173888
19852,2230836284473931392
19856,2205812263114076800
19862,6566384325566246144
19866,1957114312146344832
19876,2615511422565919616
19881,1781896688895465344
19887,1880096614993712256
19888,6618761447446116736
19899,1957116678669855488
19915,1999911599675799296
19916,1999692586398444416
19925,2615713286028902272
19941,1895137689249628928
19945,2733969820340679424
19946,6508046364604668416
19964,6624889064401276032
19996,6599093628260468224
19998,6612044118594415232
20002,1957328025422182016
20003,6566304954569708032
20021,6599963062785192576
20030,2707011543278774784
20036,1895978094088684416
20039,6613665073611994752
20040,1958785020063453312
20046,2006231661232717440
20063,6398029579022635648
20082,6626564994999967360
20084,6357321019997922816
20118,1777232315757039872
20133,2706795626682842752
20179,6383575021206283008
20182,2625660017969555840
20192,2614882987246581888
20206,1778824275450611968
20216,6357921044109007616
20217,6357921044107852160
20218,1999832774131371008
20240,2703590241050519680
20241,2703590241050519808
20262,2286735386910397184
20305,1881680014815507200
20346,2600433613455975168
20348,2626677723354947968
20350,1987338027069347328
20369,1894038693015555840
20371,1778557364708020736
20377,1874965499168713600
20395,1999771064041846272
20410,2616210922414728960
20412,2616210918121365760
20422,2710131476242237184
20430,2001698787113116288
20447,6407768503265770880
20449,1874954641491354624
20450,1874954645786146304
20454,6511682999313337728
20468,6614598971300590976
20481,1905685373012909824
20484,2001390919543104384
20491,6405960145939058560
20500,2629075964374090880
20507,6511841883038865408
20553,2678482377634459776
20554,1875185779452781952
20555,1875185886825938816
20576,1881612734154248320
20610,2226005064741602816
20615,1986097056400983040
20634,2279733460641842560
20642,2201290482890144768
20643,2629899631727265280
20644,2629899631727265920
20652,2629018579315648768
20660,1987362736022654592
20680,6510879913445534464
20705,1982780933623127296
20717,1957642352604699776
20721,2731184546933975040
20726,2710288745059880448
20730,2595467153793210624
20732,2622267234325553152
20746,2615150512169240832
20755,2734497581626645888
20758,6600365522695593472
20792,2711006893656458624
20794,1987469560451523840
20805,2007829079829532672
20832,6569270470573936384
20843,6398112038098406272
20846,1909041116862115200
20867,6510843285962099840
20872,2007830999669996032
20892,2229836725323067520
20893,2229836725323068160
20906,2731417372815660672
20908,2286746248881461120
20915,2737737292637935232
20928,2205194303219557120
20931,1875741857456294912
20936,6600136132787784192
20939,1880814699165544064
20958,1982759286989853824
20959,1880373172233144192
20960,1907711364924683520
20975,2596304092595430272
20983,1907699403439928576
20987,6357629089412187648
20993,2000223483010877056
21001,6357630601240673792
21009,6404765492195655296
21013,1986337574568544512
21015,2600883386725726720
21033,1909205704305120384
21038,2285681264496670848
21059,2702405517271625216
21060,6521193332516569344
21071,6593339093638289792
21101,6595010587536056192
21105,6595118339675922432
21137,2624888126447084416
21158,2732847695709511424
21159,6382142529354632960
21179,6600879952404273408
21185,6385009639067009280
21187,6404947706183563392
21205,6621373062439617792
21215,1986729962779382272
21219,6385872961853065728
21220,1933567411640465664
21253,2624543154673643136
21262,2733055335904034432
21277,6623798653809863808
21291,6545201576926378496
21319,6392097267114167424
21329,2225107833190720768
21334,2285925669610032768
21338,2205619397609830656
21342,2621797781513773952
21360,1907895773639107200
21366,1876882536347193600
21367,6621395671146823808
