Gaia G,Gaia BP,Gaia RP,SDSS u,SDSS g,SDSS r,SDSS i,SDSS z,PanSTARR g,PanSTARR r,PanSTARR i,PanSTARR z,PanSTARR y,SkyMap u,SkyMap V,SkyMap g,SkyMap r,SkyMap i,SkyMap z,2MASS J,2MASS H,2MASS Ks,APASS V,APASS g,APASS r,APASS i,APASS B,Teff,Logg
1.2187879297739533e-06,1.402664891973642e-06,8.789700629789211e-07,1.2816275957269554e-06,1.5313776668022617e-06,1.194335125273125e-06,9.279082914570849e-07,7.101768249184519e-07,1.5323878538104765e-06,1.1977843638100997e-06,9.196913075715747e-07,7.380397189241541e-07,6.304131690226256e-07,1.288941705507505e-06,1.2611544408118027e-06,1.5038497516554522e-06,1.2301720615514797e-06,8.791345002953016e-07,6.873574460439886e-07,4.4110929583375517e-07,2.7449113271836964e-07,1.7015162608324652e-07,1.4591056086036558e-06,1.5313776668022617e-06,1.194335125273125e-06,9.279082914570849e-07,1.4988043928150113e-06,15500.0,8.25
1.2229169730606474e-06,1.404350463931726e-06,8.864334124558267e-07,1.3103458555221954e-06,1.5225494814881504e-06,1.2027704403055272e-06,9.381000391796188e-07,7.178082779842166e-07,1.5267811288601311e-06,1.2065689668888832e-06,9.298655496491611e-07,7.463403137922719e-07,6.362963451442292e-07,1.3192035195339392e-06,1.2794255188038167e-06,1.5028767478431432e-06,1.2397239335103702e-06,8.88996451061352e-07,6.945895505194416e-07,4.4366531819310727e-07,2.7690643136951445e-07,1.7142781040718387e-07,1.4700681116197903e-06,1.5225494814881504e-06,1.2027704403055272e-06,9.381000391796188e-07,1.4876756123851533e-06,15500.0,8.5
1.229466131387298e-06,1.408813729779721e-06,8.965951595134722e-07,1.3485454176808298e-06,1.5159088323139765e-06,1.2130219791639929e-06,9.509946380771018e-07,7.280631478466693e-07,1.5223795483648636e-06,1.2170937351616948e-06,9.427622395466911e-07,7.572337810799308e-07,6.448240669154577e-07,1.358650457209405e-06,1.3086528193283164e-06,1.5020320007049248e-06,1.2507335380678239e-06,9.016241201190984e-07,7.044220665916467e-07,4.4750155219608947e-07,2.802578061198489e-07,1.731838752768195e-07,1.480850923716974e-06,1.5159088323139765e-06,1.2130219791639929e-06,9.509946380771018e-07,1.4819124142309275e-06,15500.0,8.75
1.2411304930909138e-06,1.4196612292615183e-06,9.106631749865941e-07,1.3990525190127539e-06,1.5163190206616403e-06,1.22716679240869e-06,9.678283754258898e-07,7.417406881977861e-07,1.523693942651755e-06,1.2314545274191607e-06,9.595884789398275e-07,7.716456396501667e-07,6.564814223291586e-07,1.410239626063854e-06,1.3512506255048717e-06,1.5055461908053196e-06,1.2653526970789433e-06,9.181409971262993e-07,7.175630983541497e-07,4.5293105130419777e-07,2.8466219728688904e-07,1.7548283267570178e-07,1.4942399782114762e-06,1.5163190206616403e-06,1.22716679240869e-06,9.678283754258898e-07,1.4868338602078916e-06,15500.0,9.0
1.2604565348144882e-06,1.4404796695844956e-06,9.291935052291768e-07,1.4638220505300224e-06,1.528465413692059e-06,1.247255099644882e-06,9.893699003957925e-07,7.58941144334783e-07,1.5356038916845862e-06,1.2517373395659184e-06,9.810753341024488e-07,7.896915145243597e-07,6.713576887994595e-07,1.4762266722522927e-06,1.4078886433278213e-06,1.5183620805777464e-06,1.2859650725572748e-06,9.39090775201993e-07,7.34122155779185e-07,4.6006080639065177e-07,2.900890807861366e-07,1.7830549221067924e-07,1.514580857687606e-06,1.528465413692059e-06,1.247255099644882e-06,9.893699003957925e-07,1.5064371023605135e-06,15500.0,9.25
1.2877200266600343e-06,1.4718946603655677e-06,9.514601631432428e-07,1.5411107356742762e-06,1.5531905759086146e-06,1.2739163937185212e-06,1.0150415675120682e-06,7.78939473984341e-07,1.559368707353177e-06,1.2785531570453194e-06,1.0066539733558225e-06,8.106604446343229e-07,6.886351519467468e-07,1.554814295124156e-06,1.4768339446347443e-06,1.5421506919529457e-06,1.3133738849693607e-06,9.63865584607444e-07,7.53364874784801e-07,4.6857935932040025e-07,2.963798089164796e-07,1.815727530546167e-07,1.543857618492856e-06,1.5531905759086146e-06,1.2739163937185212e-06,1.0150415675120682e-06,1.540722558806743e-06,15500.0,9.5
1.2224331317139157e-06,1.4309390069004248e-06,8.569311956858295e-07,1.2152898335101295e-06,1.6168075642126225e-06,1.1623101680075703e-06,8.87968081125567e-07,6.908581200546026e-07,1.5835702861403163e-06,1.1627569907899416e-06,8.800337044849369e-07,7.123563424579875e-07,6.301110253794165e-07,1.1811476067299884e-06,1.3262919321571143e-06,1.5138009719545534e-06,1.188992568143129e-06,8.417348988842152e-07,6.703150383078454e-07,4.3486246042218964e-07,2.692775208633434e-07,1.6624169621223959e-07,1.399302342382602e-06,1.6168075642126225e-06,1.1623101680075703e-06,8.87968081125567e-07,1.6414776284698856e-06,15750.0,6.0
1.2252275203890092e-06,1.4325796953365844e-06,8.601396475965242e-07,1.2199907591639094e-06,1.6157087141063366e-06,1.1676890636129102e-06,8.926525985873391e-07,6.927459347854635e-07,1.5855701360842874e-06,1.1683601243593657e-06,8.846613976668268e-07,7.148087929077996e-07,6.298455298593677e-07,1.1939252574322506e-06,1.3145488417920992e-06,1.5180498376830132e-06,1.1950599007657892e-06,8.460422343381676e-07,6.720988500292497e-07,4.360906038150127e-07,2.6984914534411075e-07,1.6674275886874864e-07,1.4078351421095676e-06,1.6157087141063366e-06,1.1676890636129102e-06,8.926525985873391e-07,1.634176071385889e-06,15750.0,6.25
1.2281014977831863e-06,1.43409881661411e-06,8.636901015052695e-07,1.226639794764312e-06,1.6138686459368216e-06,1.1734020380719625e-06,8.978142812547316e-07,6.950561707810973e-07,1.5870205646725262e-06,1.174316941943759e-06,8.897653299023869e-07,7.177964415600919e-07,6.298006656968954e-07,1.2077084502239981e-06,1.3045526758744871e-06,1.5224152402661848e-06,1.2015576687466943e-06,8.508135179792523e-07,6.742399204839452e-07,4.3741619224944264e-07,2.704862805205e-07,1.6727952266672252e-07,1.4168868487950866e-06,1.6138686459368216e-06,1.1734020380719625e-06,8.978142812547316e-07,1.626157894381847e-06,15750.0,6.5
1.231054586392997e-06,1.4355399036403119e-06,8.675388608953442e-07,1.2354800070463218e-06,1.6113563666005053e-06,1.1793906130466853e-06,9.034041096526378e-07,6.977243979966932e-07,1.5879116224765902e-06,1.180590168321155e-06,8.952959816167804e-07,7.212793951348214e-07,6.299868958930865e-07,1.2227258680614806e-06,1.2968348616696587e-06,1.5268318339369073e-06,1.208459425271374e-06,8.560008041547972e-07,6.766815832434741e-07,4.388178902845778e-07,2.712316605991462e-07,1.6785572171727116e-07,1.4264745192174095e-06,1.6113563666005053e-06,1.1793906130466853e-06,9.034041096526378e-07,1.6173826625421347e-06,15750.0,6.75
1.2341065671480308e-06,1.4369295317172917e-06,8.716925138521949e-07,1.2464817587502626e-06,1.6080482612597483e-06,1.1857606838325459e-06,9.094271094482786e-07,7.008728712313734e-07,1.5881754450068166e-06,1.1872648777506296e-06,9.012588898845382e-07,7.252591757155508e-07,6.305004195221356e-07,1.2389722734715725e-06,1.2916288693319927e-06,1.5312429277735321e-06,1.2158678304177146e-06,8.616073331112048e-07,6.794726822552851e-07,4.402880291613368e-07,2.7209068538179337e-07,1.684969568984101e-07,1.4367645957869859e-06,1.6080482612597483e-06,1.1857606838325459e-06,9.094271094482786e-07,1.607702757317131e-06,15750.0,7.0
1.2373352563796554e-06,1.4383348694161147e-06,8.762678801003156e-07,1.2597761442322792e-06,1.60387907529006e-06,1.1926256817701032e-06,9.160414042060157e-07,7.044766257877365e-07,1.5877235550174741e-06,1.1944659153465416e-06,9.078084149654799e-07,7.297626197903498e-07,6.31493581590191e-07,1.2567358593646114e-06,1.2897240663986065e-06,1.5354483999979101e-06,1.2238800540461124e-06,8.677648329491349e-07,6.82726417264986e-07,4.4181682527017396e-07,2.7307839759356465e-07,1.6919798022649535e-07,1.4477316796902384e-06,1.60387907529006e-06,1.1926256817701032e-06,9.160414042060157e-07,1.597302603641169e-06,15750.0,7.25
1.2406331048891346e-06,1.4396472297947944e-06,8.811712788626435e-07,1.2750693663426101e-06,1.5987767933461466e-06,1.1997751237747294e-06,9.231559223068117e-07,7.085518768015616e-07,1.5864477264071072e-06,1.2019900526875324e-06,9.148587156837746e-07,7.347448214875886e-07,6.330269526983121e-07,1.2757533944271151e-06,1.289957189792019e-06,1.5392098085285441e-06,1.2322890674538217e-06,8.744153541615426e-07,6.863678039081705e-07,4.433763574148784e-07,2.7416288639808034e-07,1.6993764320105412e-07,1.4592155608538914e-06,1.5987767933461466e-06,1.1997751237747294e-06,9.231559223068117e-07,1.5858979137150113e-06,15750.0,7.5
1.244082028666639e-06,1.4410154724155582e-06,8.864334231088641e-07,1.2928690504829114e-06,1.5927427484317283e-06,1.2072616679364045e-06,9.307997181931422e-07,7.13177663185146e-07,1.584371087155828e-06,1.209882045404374e-06,9.224423981469933e-07,7.402438168629999e-07,6.353163425894919e-07,1.2966310458565746e-06,1.293442410009713e-06,1.5424311583366253e-06,1.2411490232489696e-06,8.815869793463018e-07,6.905830685899454e-07,4.450082867126498e-07,2.754261580126994e-07,1.707068355266564e-07,1.4712657907200055e-06,1.5927427484317283e-06,1.2072616679364045e-06,9.307997181931422e-07,1.573965057000592e-06,15750.0,7.75
1.2475180389598037e-06,1.4422486622623007e-06,8.919462300757076e-07,1.3128133318202124e-06,1.5856018089012046e-06,1.2149807764452689e-06,9.388986320041938e-07,7.182785247805519e-07,1.5811833550823493e-06,1.218024456929708e-06,9.304877779863277e-07,7.461418355813909e-07,6.382966930511786e-07,1.3191014733497816e-06,1.3000412260159065e-06,1.5446963786189594e-06,1.2503157031137172e-06,8.892126008075635e-07,6.95250106916848e-07,4.4664651062933525e-07,2.768489371059491e-07,1.7154301776481418e-07,1.4836364169436127e-06,1.5856018089012046e-06,1.2149807764452689e-06,9.388986320041938e-07,1.5612466522033351e-06,15750.0,8.0
1.251082445701334e-06,1.4434771200200967e-06,8.980143663875437e-07,1.3357354915004864e-06,1.5773876432016219e-06,1.2230309843997446e-06,9.4771995228571e-07,7.241532380384877e-07,1.5767845130226845e-06,1.2264860402563306e-06,9.392624946286929e-07,7.527224256836408e-07,6.423390505121855e-07,1.3440342798184165e-06,1.3108369322774604e-06,1.5456745548605174e-06,1.25976305568676e-06,8.975669405733141e-07,7.007508081486223e-07,4.4842374226358454e-07,2.785565906523555e-07,1.724897023245169e-07,1.4958766754423292e-06,1.5773876432016219e-06,1.2230309843997446e-06,9.4771995228571e-07,1.5485116046629761e-06,15750.0,8.25
1.2552452837978524e-06,1.4452707322260895e-06,9.052086528234077e-07,1.363719411341004e-06,1.5687379451186177e-06,1.2315691686854148e-06,9.577507817946444e-07,7.314500088084887e-07,1.5715404219346033e-06,1.2354009180813177e-06,9.492705629264836e-07,7.607010149770205e-07,6.47898261959461e-07,1.3736525188888313e-06,1.3279495529641615e-06,1.5452852484282483e-06,1.2695548514565795e-06,9.072251382764647e-07,7.076468485465612e-07,4.5076738726615745e-07,2.808024875256135e-07,1.7366858255025675e-07,1.5076040194929302e-06,1.5687379451186177e-06,1.2315691686854148e-06,9.577507817946444e-07,1.5371539074120621e-06,15750.0,8.5
1.2610010712160396e-06,1.448822310867873e-06,9.145261380625025e-07,1.3997240553183963e-06,1.5610798664955371e-06,1.2412677065141806e-06,9.698854442410064e-07,7.40989100065996e-07,1.5664076224678064e-06,1.245399313232505e-06,9.614044644384805e-07,7.708667541042457e-07,6.557386453287265e-07,1.4109410451559439e-06,1.3546011684768926e-06,1.5440659469231241e-06,1.280150435294443e-06,9.190888844475385e-07,7.16774419702917e-07,4.5418834721785534e-07,2.8391242272690054e-07,1.7527733864361039e-07,1.5185301170302622e-06,1.5610798664955371e-06,1.2412677065141806e-06,9.698854442410064e-07,1.5296274381662577e-06,15750.0,8.75
1.2711506372919045e-06,1.4577903585664167e-06,9.274542037833105e-07,1.4473916768212209e-06,1.5591320113027696e-06,1.2543077882069038e-06,9.85661438463618e-07,7.537465169997957e-07,1.565734310060303e-06,1.2586678068955866e-06,9.771803028727377e-07,7.843251294293592e-07,6.665945363466457e-07,1.4596997614388955e-06,1.394161191489335e-06,1.5459558604697792e-06,1.293773988268603e-06,9.345737621019184e-07,7.290209887299855e-07,4.5911040171068347e-07,2.8801411440071455e-07,1.7741622943623183e-07,1.5312151910036899e-06,1.5591320113027696e-06,1.2543077882069038e-06,9.85661438463618e-07,1.5314783415987589e-06,15750.0,9.0
1.2882425059539926e-06,1.4757250925824479e-06,9.447493673437092e-07,1.5091126796075302e-06,1.5676527785919332e-06,1.2726018345960916e-06,1.0059662896479717e-06,7.700858133537929e-07,1.5742411714432048e-06,1.277166687081118e-06,9.97452805412809e-07,8.014710200570846e-07,6.807071571459891e-07,1.5225918171594759e-06,1.4478674241071189e-06,1.5556490696037384e-06,1.3125758201915363e-06,9.543776416539543e-07,7.447515302321042e-07,4.657566718168337e-07,2.931832122659006e-07,1.8007205396145887e-07,1.5493325701555088e-06,1.5676527785919332e-06,1.2726018345960916e-06,1.0059662896479717e-06,1.5471263441387872e-06,15750.0,9.25
1.3136192858219912e-06,1.50463589347674e-06,9.662113805574713e-07,1.5846497263827988e-06,1.5892107573050387e-06,1.2976097486915665e-06,1.0308245489656953e-06,7.895702108444093e-07,1.5948777794468433e-06,1.3023510835249594e-06,1.0222234741407065e-06,8.218987554457976e-07,6.975509710763296e-07,1.599380270352857e-06,1.5152313686254557e-06,1.5764565386704587e-06,1.338279502289458e-06,9.784156408930995e-07,7.635024201747096e-07,4.739828529155346e-07,2.9928968491796327e-07,1.832377849284606e-07,1.576151752058998e-06,1.5892107573050387e-06,1.2976097486915665e-06,1.0308245489656953e-06,1.5783644122293904e-06,15750.0,9.5
1.2539860985795988e-06,1.4707683909701499e-06,8.758503992326393e-07,1.269120850451395e-06,1.6615913187356695e-06,1.1901884686557574e-06,9.075649741704744e-07,7.049574722781525e-07,1.6264072107720916e-06,1.1906087041797613e-06,8.994109048963425e-07,7.271712809891914e-07,6.421355764346671e-07,1.2352216546639892e-06,1.3777174072107339e-06,1.553926661258286e-06,1.2176177910948182e-06,8.600656365390637e-07,6.838233593673609e-07,4.4228279259991355e-07,2.7347331504586983e-07,1.6866922918544656e-07,1.4342870767648086e-06,1.6615913187356695e-06,1.1901884686557574e-06,9.075649741704744e-07,1.690665228789006e-06,16000.0,6.0
1.2568552453923556e-06,1.472516308215361e-06,8.790902809175422e-07,1.2739676661741898e-06,1.6606015837727157e-06,1.1956347707221902e-06,9.122776341563997e-07,7.068818905097894e-07,1.6285433914924911e-06,1.1962795685376058e-06,9.040661438642386e-07,7.296666169323869e-07,6.419425081692155e-07,1.2482678547172227e-06,1.3660480241347704e-06,1.5582740804298838e-06,1.2237489012204152e-06,8.64395687892659e-07,6.856562597892123e-07,4.435186090507241e-07,2.740483557364654e-07,1.6916912409087615e-07,1.4429409016719294e-06,1.6606015837727157e-06,1.1956347707221902e-06,9.122776341563997e-07,1.6834456878466101e-06,16000.0,6.25
1.2598141985791743e-06,1.474143210337145e-06,8.826832359831714e-07,1.28082198917177e-06,1.6588764299926236e-06,1.2014294828059007e-06,9.174762095389864e-07,7.091937526366245e-07,1.6301257268484018e-06,1.202321845702942e-06,9.092056062578288e-07,7.326607058142885e-07,6.419047597407584e-07,1.2623498571867128e-06,1.3561647843564234e-06,1.562733553024963e-06,1.2303364569645518e-06,8.691965956877987e-07,6.878044201157032e-07,4.448435688142784e-07,2.746866962667416e-07,1.697042913517186e-07,1.4521083850392702e-06,1.6588764299926236e-06,1.2014294828059007e-06,9.174762095389864e-07,1.6755253996979319e-06,16000.0,6.5
1.2628416791533425e-06,1.4756894926433615e-06,8.865587865934147e-07,1.2898411644749294e-06,1.6564738674404894e-06,1.2074883415236396e-06,9.230905149300692e-07,7.118920374254868e-07,1.6311530677634207e-06,1.2086643854633652e-06,9.147596864975903e-07,7.361527078043347e-07,6.421338003965366e-07,1.27763919473658e-06,1.348467708912824e-06,1.567270072767097e-06,1.2373106572118777e-06,8.744028136757622e-07,6.902738621050697e-07,4.462481507028983e-07,2.754321762627976e-07,1.7027781218784466e-07,1.4618232285743888e-06,1.6564738674404894e-06,1.2074883415236396e-06,9.230905149300692e-07,1.6668250280146478e-06,16000.0,6.75
1.2659682631376539e-06,1.477186837624672e-06,8.90730132478949e-07,1.3009670961965366e-06,1.6532961322276489e-06,1.213925927433992e-06,9.291295131219818e-07,7.150374838221055e-07,1.6315683154210545e-06,1.215407039690431e-06,9.20737447702591e-07,7.401236378302094e-07,6.426688561707299e-07,1.2941334538056136e-06,1.3431936409344691e-06,1.5718054610194684e-06,1.2447919963856557e-06,8.800197243039662e-07,6.930631527770073e-07,4.477186782498152e-07,2.7628659722654593e-07,1.7091472517961508e-07,1.4722412377022558e-06,1.6532961322276489e-06,1.213925927433992e-06,9.291295131219818e-07,1.6572630548694033e-06,16000.0,7.0
1.2692560063387142e-06,1.4786747560207085e-06,8.953209354276195e-07,1.3144547151849473e-06,1.6492290379332683e-06,1.2208526264627205e-06,9.357597464962739e-07,7.186415264844378e-07,1.6312377726821406e-06,1.2226682690137712e-06,9.27301659051168e-07,7.44617974847819e-07,6.436762552967579e-07,1.3121424136440008e-06,1.3408818346867137e-06,1.5761277653682574e-06,1.2528679410635548e-06,8.861855745176135e-07,6.963136847739887e-07,4.492401989448153e-07,2.7727228690490756e-07,1.7161260988411237e-07,1.4833249584360165e-06,1.6492290379332683e-06,1.2208526264627205e-06,9.357597464962739e-07,1.6468078893303665e-06,16000.0,7.25
1.2726592048161418e-06,1.4801277320683075e-06,9.002664603923495e-07,1.3300070904777152e-06,1.644264467680593e-06,1.2281084084358094e-06,9.429226919367866e-07,7.22726538110931e-07,1.6301338118810854e-06,1.230300694479047e-06,9.343987144345439e-07,7.496156227556781e-07,6.452195048087876e-07,1.3314917070627122e-06,1.341412203672029e-06,1.5800774829615107e-06,1.2613959841175785e-06,8.928754108006649e-07,6.999741386236393e-07,4.5081216264915695e-07,2.783560413143942e-07,1.7234963287938555e-07,1.4949933108654461e-06,1.644264467680593e-06,1.2281084084358094e-06,9.429226919367866e-07,1.6356244893672295e-06,16000.0,7.5
1.2762220181968915e-06,1.4816512383078629e-06,9.055615496075674e-07,1.348035258794065e-06,1.6384282351249142e-06,1.2357021987694301e-06,9.50612192765898e-07,7.273541274657838e-07,1.6282678412058456e-06,1.2383007975644662e-06,9.420261656999129e-07,7.551169582366494e-07,6.47510013819728e-07,1.3526726068369998e-06,1.3448040226781185e-06,1.5835332647584027e-06,1.270369905675567e-06,9.000830793232655e-07,7.041874219590634e-07,4.524483168829207e-07,2.796122964240599e-07,1.7311697466072248e-07,1.507248348385422e-06,1.6384282351249142e-06,1.2357021987694301e-06,9.50612192765898e-07,1.6238342667988931e-06,16000.0,7.75
1.2798362276609328e-06,1.4831229384504534e-06,9.111273531275614e-07,1.3682541177777499e-06,1.6315553785290402e-06,1.2436067403486628e-06,9.587814063490044e-07,7.324543774405577e-07,1.6253995356861744e-06,1.2466312755647881e-06,9.501402474265214e-07,7.610246421314217e-07,6.504529386388325e-07,1.3754922488890221e-06,1.3512938755726688e-06,1.5861636615306705e-06,1.279754977985394e-06,9.077616963036166e-07,7.088429338425549e-07,4.5408780180613436e-07,2.810169270712652e-07,1.739425686561284e-07,1.5199519286459113e-06,1.6315553785290402e-06,1.2436067403486628e-06,9.587814063490044e-07,1.6113304809672472e-06,16000.0,8.0
